member_id,genealogy_id,name,gender,birth_year,death_year,biography
20744,2,樊芝,F,1811,1867,
20745,2,康丽,F,1804,1874,
20747,2,麻静,F,1810,1870,
20748,2,梁雅凤,F,1810,1858,
20749,2,高颖云,F,1804,1880,
20750,2,陶佳,F,1812,1886,
20751,2,韩瑞,F,1809,1849,
20752,2,熊芳媛,F,1806,1876,
20753,2,蒋淑,F,1810,1885,
20754,2,蔡静,F,1811,1877,
20755,2,樊欣,F,1808,1886,
20756,2,魏洁佳,F,1809,1873,
20757,2,汪欣,F,1805,1881,
20758,2,徐蕾,F,1807,1856,
20759,2,席静,F,1810,1884,
20760,2,危薇佳,F,1812,1868,
20761,2,唐玉,F,1809,1859,
20763,2,刁燕,F,1812,1867,
20764,2,舒芳淑,F,1809,1885,
20765,2,蒋蕾惠,F,1807,1870,
20766,2,常菊,F,1810,1884,
20767,2,方月,F,1811,1867,
20768,2,方颖娜,F,1812,1899,
20769,2,董静玲,F,1803,1892,
20770,2,张娥瑶,F,1810,1886,
20771,2,汪婷,F,1813,1888,
20772,2,项秀,F,1811,1881,
20773,2,冯凤艳,F,1806,,
20774,2,吴怡云,F,1809,1878,
20775,2,骆瑶洁,F,1810,1889,
20776,2,路红莺,F,1812,1881,
20778,2,傅芳,F,1811,1895,
20779,2,舒燕,F,1810,1854,
20780,2,秦素,F,1810,1889,
20781,2,于颖,F,1809,1887,
20782,2,潘兰珠,F,1808,1856,
20784,2,姚芝,F,1807,1874,
20785,2,高荣燕,F,1803,1856,
20786,2,骆香彩,F,1812,1853,
20787,2,傅霞,F,1808,1887,
20788,2,薛香,F,1808,1851,
20790,2,严春,F,1806,1879,
20791,2,韩琪,F,1813,1865,
20792,2,柳珠,F,1810,1859,
20794,2,任云欣,F,1815,1871,
20795,2,余欣,F,1807,1897,
20796,2,戴蕾香,F,1814,1891,
20797,2,危霞,F,1813,1880,
20798,2,汤菊,F,1809,1852,
20799,2,任凤,F,1805,1865,
20800,2,沈丽彩,F,1807,1850,
20801,2,秦琪,F,1813,1868,
20802,2,金丽,F,1810,1857,
20803,2,于荣,F,1809,1879,
20804,2,陶敏,F,1807,1893,
20805,2,魏彩萍,F,1809,1876,
20806,2,汤珠,F,1809,1875,
20807,2,魏荣瑶,F,1807,1860,
20808,2,季梅,F,1807,1896,
20809,2,江梅,F,1813,1902,
20811,2,于颖,F,1808,1855,
20812,2,何雪,F,1805,1885,
20814,2,郑燕,F,1814,1880,
20815,2,张燕,F,1809,1882,
20816,2,秦玉,F,1810,1859,
20817,2,李瑞,F,1810,1857,
20818,2,孙瑶,F,1806,1896,
20819,2,杜惠莲,F,1804,1862,
20821,2,潘芳芳,F,1806,1889,
20823,2,李惠,F,1810,1866,
20824,2,钱凤淑,F,1809,1895,
20825,2,齐梦,F,1806,1896,
20826,2,骆素,F,1809,1871,
20827,2,凌雅,F,1811,1898,
20828,2,熊娥莲,F,1813,1893,
20829,2,沈瑞,F,1807,1882,
20833,2,周芬,F,1809,1864,
20834,2,林春,F,1813,1866,
20835,2,傅娥,F,1807,1888,
20836,2,徐洁,F,1815,1900,
20837,2,郑玲,F,1808,1874,
20838,2,杨爱,F,1808,,
20839,2,席洁,F,1811,1851,
20840,2,阮梅兰,F,1808,1864,
20841,2,陈婷丽,F,1808,1882,
20842,2,朱媛媛,F,1828,1900,
20843,2,朱达,M,1826,1871,
20844,2,朱怡霞,F,1830,1877,
20845,2,朱松,M,1826,1892,
20846,2,朱奕天,M,1826,1894,
20847,2,朱军,M,1829,1879,
20848,2,朱毅远,M,1830,1914,
20849,2,朱芝,F,1830,1912,
20850,2,朱丽,F,1829,1896,
20851,2,朱烨,M,1826,1902,
20852,2,朱彬刚,M,1826,1905,
20853,2,朱红,F,1831,1920,
20854,2,朱香惠,F,1831,1883,
20855,2,朱斌,M,1827,1897,
20856,2,朱宇,M,1829,1881,
20857,2,朱素,F,1828,1869,
20858,2,朱云,F,1825,1904,
20859,2,朱颖,F,1827,1913,
20860,2,朱晨,M,1825,1873,
20861,2,朱瑞,F,1827,1904,
20862,2,朱翔军,M,1827,1900,
20863,2,朱莲,F,1829,1869,
20864,2,朱毅,M,1828,1896,
20865,2,朱昊,M,1825,1900,
20866,2,朱颖玉,F,1831,1887,
20867,2,朱佳,F,1828,1903,
20868,2,朱烨,M,1827,1899,
20869,2,朱轩哲,M,1828,1897,
20870,2,朱轩,M,1831,1918,
20871,2,朱红,F,1831,1910,
20872,2,朱达,M,1825,1897,
20873,2,朱蕾芬,F,1828,1878,
20874,2,朱奕,M,1828,1875,
20875,2,朱毅,M,1827,1916,
20876,2,朱璐,F,1831,1876,
20877,2,朱海,M,1829,1881,
20878,2,朱璐梅,F,1827,1908,
20879,2,朱达,M,1831,1902,
20880,2,朱强博,M,1829,1917,
20881,2,朱建,M,1829,1871,
20882,2,朱娥琳,F,1825,1872,
20883,2,朱熠,M,1828,1882,
20884,2,朱梦惠,F,1825,1908,
20885,2,朱远强,M,1825,1915,
20886,2,朱娥,F,1829,1906,
20887,2,朱静娥,F,1828,1902,
20888,2,朱奇,M,1831,1884,
20889,2,朱勇,M,1827,1896,
20890,2,朱鑫,M,1825,1909,
20891,2,朱鑫,M,1825,1877,
20892,2,朱凤素,F,1827,1876,
20893,2,朱杰,M,1826,1894,
20894,2,朱凤,F,1830,1897,
20895,2,朱涛,M,1827,1873,
20896,2,朱蕾,F,1830,1915,
20897,2,朱薇,F,1825,1898,
20898,2,朱鑫,M,1826,1914,
20899,2,朱杰,M,1830,1910,
20900,2,朱瑞,F,1825,1883,
20901,2,朱熠,M,1829,1906,
20902,2,朱惠,F,1825,1887,
20903,2,朱云爱,F,1828,1883,
20904,2,朱洋,M,1828,1913,
20905,2,朱强,M,1830,1891,
20906,2,朱怡璐,F,1831,1893,
20907,2,朱斌,M,1828,1873,
20908,2,朱驰,M,1826,1882,
20909,2,朱芳,F,1828,1873,
20910,2,朱丽洁,F,1827,1915,
20911,2,朱素,F,1825,1905,
20912,2,朱磊,M,1825,1899,
20913,2,朱翔,M,1831,1885,
20914,2,朱霞,F,1831,1893,
20915,2,朱杰斌,M,1825,1872,
20916,2,朱艳梦,F,1831,1907,
20917,2,朱菊,F,1825,1908,
20918,2,朱彬,M,1830,1880,
20919,2,朱烨,M,1826,1908,
20920,2,朱建龙,M,1826,1908,
20921,2,朱芳,F,1828,1887,
20922,2,朱军明,M,1830,1918,
20923,2,朱波,M,1829,1884,
20924,2,朱文,M,1831,1889,
20925,2,朱菊,F,1829,1905,
20926,2,朱明波,M,1826,1890,
20927,2,朱磊洋,M,1831,1892,
20928,2,朱艳,F,1829,1890,
20929,2,朱达,M,1830,1897,
20930,2,朱琪璐,F,1831,1887,
20931,2,朱月,F,1828,1876,
20932,2,朱玉,F,1829,1915,
20933,2,朱磊,M,1827,1880,
20934,2,朱燕丽,F,1830,1894,
20935,2,朱建,M,1829,1909,
20936,2,朱达,M,1828,1871,
20937,2,朱驰,M,1829,1899,
20938,2,朱菊兰,F,1825,1881,
20939,2,朱龙彬,M,1831,1885,
20940,2,朱琳,F,1830,,
20941,2,朱磊杰,M,1826,1900,
20942,2,朱驰,M,1831,1916,
20943,2,朱雅,F,1828,1891,
20944,2,朱强,M,1827,1911,
20945,2,朱娜,F,1828,1877,
20946,2,朱飞,M,1830,1901,
20947,2,朱熠,M,1826,1898,
20948,2,朱菊,F,1831,1897,
20949,2,朱军,M,1825,1901,
20950,2,朱惠,F,1830,1894,
20951,2,朱鹏,M,1826,1875,
20952,2,朱瑞,F,1827,1877,
20953,2,朱波,M,1830,1911,
20954,2,朱洁彩,F,1826,1879,
20955,2,朱娜,F,1826,1882,
20956,2,朱驰,M,1828,1910,
20957,2,朱宏,M,1826,1873,
20958,2,朱梦月,F,1826,1891,
20959,2,朱驰龙,M,1830,1892,
20960,2,朱远,M,1825,1900,
20961,2,朱达,M,1831,1913,
20962,2,朱月薇,F,1829,1914,
20963,2,朱宇,M,1829,1875,
20964,2,朱瑞,F,1829,1916,
20965,2,朱伟博,M,1825,1876,
20966,2,朱淑,F,1826,,
20967,2,朱瑞,F,1826,1913,
20968,2,朱芝,F,1830,1870,
20969,2,朱哲,M,1827,1876,
20970,2,朱婷,F,1828,1901,
20971,2,朱淑,F,1830,1915,
20972,2,朱昊,M,1826,1874,
20973,2,朱芳,F,1827,1888,
20974,2,朱睿磊,M,1826,1893,
20975,2,朱芬,F,1828,1902,
20976,2,朱轩驰,M,1825,1887,
20977,2,朱俊,M,1831,1893,
20978,2,朱兰洁,F,1830,1906,
20979,2,朱翔,M,1831,1882,
20980,2,朱睿,M,1826,1902,
20981,2,朱玲梦,F,1828,1873,
20982,2,朱云,F,1829,1884,
20983,2,朱建,M,1826,1916,
20984,2,朱月璐,F,1831,1903,
20985,2,朱伟俊,M,1825,1902,
20986,2,朱荣,F,1831,1880,
20987,2,朱远,M,1829,1885,
20988,2,朱勇,M,1827,1889,
20989,2,朱敏,F,1827,1882,
20990,2,朱刚,M,1829,1888,
20991,2,朱瑞,F,1827,1917,
20992,2,朱鸿,M,1827,1907,
20993,2,朱菊,F,1830,1880,
20994,2,朱飞,M,1827,1903,
20995,2,朱彩,F,1829,1880,
20996,2,朱佳,F,1826,1873,
20997,2,朱熠波,M,1827,1903,
20998,2,朱萍,F,1827,1876,
20999,2,朱佳佳,F,1826,1871,
21000,2,朱奇,M,1827,1903,
21001,2,朱红红,F,1825,1905,
21002,2,朱鸿,M,1826,1913,
21003,2,朱雅丽,F,1826,1877,
21004,2,朱洁欣,F,1831,,
21005,2,朱建鑫,M,1827,1887,
21006,2,朱荣,F,1830,1906,
21007,2,朱雅,F,1828,1891,
21008,2,朱月玲,F,1830,1906,
21009,2,朱磊伟,M,1825,1868,
21010,2,朱彩,F,1827,1886,
21011,2,朱轩,M,1831,1905,
21012,2,朱宇,M,1827,1904,
21013,2,朱奕卓,M,1827,1874,
21014,2,朱莲,F,1827,1896,
21015,2,朱婷蕾,F,1825,,
21016,2,朱伟烨,M,1830,1914,
21017,2,朱颖,F,1826,1911,
21018,2,朱卓,M,1827,1869,
21019,2,朱晨军,M,1828,1870,
21020,2,朱颖洁,F,1825,1880,
21021,2,朱芬丽,F,1831,1875,
21022,2,朱伟,M,1826,1881,
21023,2,朱洁娜,F,1826,1884,
21024,2,朱芳,F,1828,1894,
21025,2,朱杰,M,1829,1881,
21026,2,朱香,F,1827,1901,
21027,2,朱梦,F,1831,1906,
21028,2,朱泽斌,M,1831,1890,
21029,2,朱莺,F,1826,1904,
21030,2,朱斌,M,1825,1880,
21031,2,朱泽,M,1826,1906,
21032,2,朱蕾,F,1830,1893,
21033,2,朱奇飞,M,1830,1913,
21034,2,朱奇,M,1828,1872,
21035,2,朱哲龙,M,1825,1897,
21036,2,朱敏,F,1831,1913,
21037,2,朱凯奇,M,1830,1878,
21038,2,朱怡,F,1828,1908,
21039,2,朱涛睿,M,1827,1913,
21040,2,朱云,F,1830,1912,
21041,2,朱宏,M,1826,1908,
21042,2,朱毅,M,1828,1876,
21043,2,朱波,M,1830,1885,
21044,2,朱月,F,1830,1918,
21045,2,朱林,M,1831,1903,
21046,2,朱玲,F,1829,1887,
21047,2,朱欣欣,F,1828,1910,
21048,2,朱宏洋,M,1831,1880,
21049,2,朱建,M,1830,1880,
21050,2,朱静月,F,1829,1904,
21051,2,朱奇,M,1828,1880,
21052,2,朱莺芬,F,1828,1901,
21053,2,朱怡媛,F,1825,1910,
21054,2,朱昊远,M,1828,1898,
21055,2,朱文,M,1830,1871,
21056,2,朱伟,M,1829,1915,
21057,2,朱建,M,1825,1866,
21058,2,朱奕,M,1828,1882,
21059,2,朱驰,M,1827,,
21060,2,朱兰蕾,F,1828,1916,
21061,2,朱卓,M,1828,1894,
21062,2,朱欣,F,1831,1914,
21063,2,朱天,M,1826,1886,
21064,2,朱博,M,1828,1878,
21065,2,朱晨,M,1827,1901,
21066,2,朱波,M,1829,1912,
21067,2,朱芬敏,F,1828,1869,
21068,2,朱凤,F,1826,1889,
21069,2,朱宏,M,1826,1873,
21070,2,朱军,M,1825,1898,
21071,2,朱梅,F,1831,1875,
21072,2,朱颖芳,F,1825,1904,
21073,2,朱建,M,1828,1868,
21074,2,朱雅,F,1831,1912,
21075,2,朱龙,M,1831,1916,
21076,2,朱勇浩,M,1828,1899,
21077,2,朱强文,M,1828,1871,
21078,2,朱鸿,M,1828,,
21079,2,朱驰龙,M,1828,1895,
21080,2,朱红,F,1830,,
21081,2,朱勇,M,1831,1909,
21082,2,朱博,M,1831,1913,
21083,2,朱萍,F,1829,1894,
21084,2,朱勇,M,1827,1883,
21085,2,朱鹏,M,1828,,
21086,2,朱文涛,M,1829,1897,
21087,2,朱梦梦,F,1826,1881,
21088,2,朱刚,M,1829,1874,
21089,2,朱梅,F,1831,1880,
21090,2,朱辉泽,M,1829,1876,
21091,2,朱浩,M,1831,1904,
21092,2,朱芝,F,1830,1920,
21093,2,朱晨,M,1831,1904,
21094,2,朱海远,M,1827,1914,
21095,2,朱天,M,1830,1888,
21096,2,朱春,F,1827,1909,
21097,2,朱秀荣,F,1825,1907,
21098,2,朱荣,F,1827,1887,
21099,2,朱驰泽,M,1830,1911,
21100,2,朱敏秀,F,1826,1914,
21101,2,朱鹏磊,M,1829,1909,
21102,2,朱春,F,1828,1904,
21103,2,朱鸿,M,1828,1890,
21104,2,朱莲,F,1827,1875,
21105,2,朱梅,F,1828,1911,
21106,2,朱俊,M,1831,1899,
21107,2,朱杰,M,1828,1917,
21108,2,朱欣,F,1825,1902,
21109,2,朱昊,M,1826,1890,
21110,2,朱荣,F,1829,1869,
21111,2,朱鸿,M,1827,1917,
21112,2,朱刚睿,M,1831,1872,
21113,2,朱敏,F,1827,1892,
21114,2,朱鹏斌,M,1827,1880,
21115,2,朱勇,M,1829,1902,
21116,2,朱杰俊,M,1825,1901,
21117,2,朱驰,M,1826,1893,
21118,2,朱凯,M,1831,1915,
21119,2,朱爱,F,1830,1904,
21120,2,朱海,M,1828,1913,
21121,2,朱莺,F,1828,1881,
21122,2,朱芝,F,1830,1876,
21123,2,朱天,M,1828,1870,
21124,2,朱明天,M,1827,1895,
21125,2,朱璐,F,1828,1877,
21126,2,朱璐,F,1827,1886,
21127,2,朱鸿,M,1827,1879,
21128,2,朱文,M,1829,1916,
21129,2,朱艳琪,F,1829,1880,
21130,2,朱璐,F,1830,1905,
21131,2,朱梅莲,F,1828,1892,
21132,2,朱健海,M,1828,1913,
21133,2,朱博泽,M,1825,1880,
21134,2,朱燕,F,1828,1908,
21135,2,朱达轩,M,1830,1893,
21136,2,朱军凯,M,1829,1892,
21137,2,朱辉志,M,1829,1917,
21138,2,朱磊,M,1825,1891,
21139,2,朱雪爱,F,1828,1896,
21140,2,朱天飞,M,1828,1896,
21142,2,康娜,F,1826,1887,
21143,2,贺芝雪,F,1826,1915,
21144,2,任凤,F,1828,1883,
21145,2,郑梦,F,1824,1899,
21146,2,袁媛香,F,1828,1886,
21147,2,苏梅,F,1826,1906,
21148,2,黄云娜,F,1827,1869,
21149,2,贾婷欣,F,1822,1875,
21150,2,杜菊佳,F,1822,1889,
21151,2,林芬,F,1825,1904,
21152,2,祝敏,F,1824,1867,
21153,2,娄芬,F,1826,1872,
21154,2,王璐娥,F,1822,1908,
21155,2,黄秀,F,1828,1892,
21157,2,田静,F,1823,1894,
21158,2,林欣,F,1830,1876,
21159,2,黄爱,F,1826,1906,
21160,2,戴婷,F,1825,1909,
21161,2,刁娜,F,1828,1901,
21162,2,范云,F,1829,1890,
21164,2,柳燕莲,F,1825,1879,
21165,2,冯爱,F,1825,,
21166,2,赵怡,F,1826,1915,
21167,2,柳梅素,F,1827,1913,
21168,2,冯敏,F,1829,1903,
21169,2,马彩梦,F,1827,1910,
21170,2,杜芝,F,1823,1891,
21171,2,范艳彩,F,1829,1908,
21172,2,马芬,F,1829,1914,
21173,2,卫珠,F,1827,1888,
21174,2,谢蕾,F,1828,1902,
21175,2,杜霞,F,1827,1901,
21176,2,钱瑞,F,1828,1894,
21177,2,郭惠萍,F,1827,1877,
21178,2,孔欣,F,1829,1878,
21180,2,宋云莺,F,1829,1892,
21181,2,梅雪,F,1825,1908,
21182,2,郑惠,F,1823,1890,
21184,2,蔡雅,F,1827,1886,
21185,2,娄爱,F,1827,1872,
21186,2,邹爱,F,1823,1892,
21187,2,齐瑶,F,1830,1911,
21190,2,宋丽,F,1822,1866,
21191,2,童菊,F,1831,1885,
21192,2,贾蕾,F,1829,1898,
21193,2,贺瑞,F,1830,1899,
21194,2,屈红,F,1823,1903,
21196,2,江芬璐,F,1827,1877,
21197,2,田佳莺,F,1826,1897,
21198,2,李香,F,1831,1918,
21200,2,雷珠,F,1829,1903,
21201,2,阮惠,F,1830,1872,
21202,2,梅兰,F,1831,1889,
21203,2,骆莺,F,1828,1908,
21204,2,尹玉,F,1825,1870,
21205,2,赵娥璐,F,1823,1879,
21208,2,萧洁云,F,1821,1872,
21209,2,鲁琳,F,1821,1905,
21210,2,柳丽荣,F,1830,1904,
21211,2,潘云,F,1828,1888,
21212,2,项秀,F,1827,1912,
21213,2,任怡莺,F,1822,1879,
21214,2,沈媛,F,1825,1876,
21215,2,任爱,F,1832,1900,
21216,2,蒋爱,F,1825,1909,
21217,2,张秀,F,1830,1874,
21218,2,邱瑶,F,1826,1866,
21219,2,马珠梦,F,1823,1879,
21220,2,萧芬惠,F,1827,1874,
21221,2,阮佳,F,1830,1919,
21222,2,黄惠,F,1829,1913,
21223,2,蓝春,F,1823,1889,
21224,2,梅蕾,F,1823,1911,
21226,2,季玉,F,1830,1902,
21229,2,阮梦瑶,F,1829,1893,
21231,2,孔芬,F,1823,1871,
21232,2,贾素雪,F,1824,1882,
21233,2,伍香,F,1823,1884,
21235,2,谢兰,F,1825,1903,
21236,2,汪秀,F,1826,1906,
21237,2,徐薇,F,1831,1874,
21238,2,郝芬霞,F,1828,1875,
21239,2,齐莲淑,F,1826,1909,
21240,2,安爱,F,1831,1921,
21241,2,康瑶菊,F,1826,1895,
21242,2,杨香,F,1826,1880,
21243,2,席凤,F,1831,1917,
21244,2,胡雪,F,1827,1871,
21245,2,高洁,F,1825,1869,
21246,2,金琳,F,1821,1870,
21247,2,罗薇,F,1829,1910,
21248,2,严敏,F,1823,1884,
21249,2,彭雅莺,F,1825,1912,
21250,2,骆萍蕾,F,1827,1876,
21251,2,凌芝,F,1825,1867,
21252,2,吴媛,F,1827,1882,
21254,2,蔡云,F,1829,1880,
21255,2,徐艳,F,1827,1907,
21256,2,钱芬,F,1830,1876,
21257,2,蔡红,F,1830,1916,
21258,2,陈月蕾,F,1824,1877,
21259,2,唐蕾洁,F,1825,1874,
21260,2,骆萍,F,1829,1914,
21261,2,卫梅,F,1829,1915,
21262,2,骆静,F,1824,1910,
21263,2,赵菊璐,F,1826,1910,
21264,2,凌洁,F,1823,1889,
21265,2,钟蕾,F,1827,1905,
21267,2,韩春,F,1824,1886,
21268,2,汤梦,F,1824,1866,
21269,2,常莲,F,1829,1872,
21271,2,金琳春,F,1822,1910,
21272,2,姜娜,F,1827,1908,
21273,2,田萍红,F,1830,1916,
21274,2,娄燕,F,1829,1873,
21275,2,江春,F,1828,,
21276,2,朱娜淑,F,1844,1885,
21277,2,朱涛,M,1844,1890,
21278,2,朱梦萍,F,1845,1912,
21279,2,朱轩浩,M,1844,1925,
21280,2,朱翔,M,1847,1935,
21281,2,朱雪芬,F,1846,1922,
21282,2,朱海,M,1846,1893,
21283,2,朱彬,M,1845,1935,
21284,2,朱鑫远,M,1846,1891,
21285,2,朱松,M,1846,1915,
21286,2,朱凤蕾,F,1844,,
21287,2,朱颖惠,F,1844,1923,
21288,2,朱军凯,M,1846,1921,
21289,2,朱博,M,1848,1911,
21290,2,朱瑶,F,1849,1908,
21291,2,朱奇,M,1848,1906,
21292,2,朱颖,F,1843,1916,
21293,2,朱颖瑶,F,1847,1907,
21294,2,朱磊,M,1844,1892,
21295,2,朱娥,F,1843,1891,
21296,2,朱芬,F,1843,1885,
21297,2,朱伟,M,1849,1932,
21298,2,朱琳,F,1848,1921,
21299,2,朱杰天,M,1844,1905,
21300,2,朱烨睿,M,1849,1905,
21301,2,朱蕾,F,1846,1903,
21302,2,朱明泽,M,1844,1884,
21303,2,朱兰,F,1849,1896,
21304,2,朱凯文,M,1848,1903,
21305,2,朱月,F,1848,1902,
21306,2,朱红,F,1849,1894,
21307,2,朱睿,M,1845,1899,
21308,2,朱龙,M,1849,1898,
21309,2,朱睿,M,1844,1892,
21310,2,朱洋,M,1844,1892,
21311,2,朱珠,F,1847,1926,
21312,2,朱涛,M,1847,1910,
21313,2,朱瑶荣,F,1845,1921,
21314,2,朱珠,F,1848,1926,
21315,2,朱辉睿,M,1849,1927,
21316,2,朱伟,M,1845,1921,
21317,2,朱梅洁,F,1844,1916,
21318,2,朱蕾,F,1848,1897,
21319,2,朱轩,M,1849,1905,
21320,2,朱烨,M,1845,1891,
21321,2,朱娥莺,F,1845,1899,
21322,2,朱建,M,1848,1892,
21323,2,朱爱,F,1846,,
21324,2,朱芳萍,F,1843,1900,
21325,2,朱艳,F,1845,1908,
21326,2,朱飞,M,1847,1900,
21327,2,朱红,F,1843,1908,
21328,2,朱翔睿,M,1847,1929,
21329,2,朱宇,M,1846,1936,
21330,2,朱军,M,1847,1919,
21331,2,朱红蕾,F,1847,1903,
21332,2,朱芝,F,1845,1888,
21333,2,朱梦秀,F,1843,1900,
21334,2,朱轩,M,1843,1927,
21335,2,朱宏奇,M,1843,1903,
21336,2,朱翔,M,1843,1897,
21337,2,朱洋,M,1845,1934,
21338,2,朱泽斌,M,1847,1937,
21339,2,朱媛,F,1847,1910,
21340,2,朱彩,F,1847,1922,
21341,2,朱鹏,M,1844,1901,
21342,2,朱彩兰,F,1849,1901,
21343,2,朱鸿奇,M,1847,1888,
21344,2,朱远杰,M,1843,1890,
21345,2,朱颖,F,1849,1923,
21346,2,朱杰,M,1849,1928,
21347,2,朱艳,F,1844,1925,
21348,2,朱莺,F,1843,1933,
21349,2,朱宇,M,1847,,
21350,2,朱秀,F,1845,1924,
21351,2,朱红,F,1845,1901,
21352,2,朱宇宏,M,1848,1899,
21353,2,朱斌,M,1844,1910,
21354,2,朱彬,M,1847,1905,
21355,2,朱敏,F,1847,1926,
21356,2,朱昊俊,M,1849,1901,
21357,2,朱云,F,1844,1908,
21358,2,朱秀,F,1847,1908,
21359,2,朱梅素,F,1849,1903,
21360,2,朱达,M,1849,1903,
21361,2,朱凤,F,1845,1919,
21362,2,朱俊宸,M,1849,1923,
21363,2,朱红,F,1847,1913,
21364,2,朱芬怡,F,1843,1933,
21365,2,朱彬,M,1845,1907,
21366,2,朱天,M,1849,1936,
21367,2,朱怡,F,1848,1907,
21368,2,朱珠艳,F,1844,1893,
21369,2,朱文俊,M,1844,1890,
21370,2,朱艳春,F,1844,1886,
21371,2,朱军,M,1844,,
21372,2,朱磊,M,1849,1899,
21373,2,朱伟林,M,1848,1914,
21374,2,朱瑶,F,1844,1927,
21375,2,朱睿宇,M,1848,1924,
21376,2,朱辉,M,1843,1889,
21377,2,朱兰琪,F,1846,1888,
21378,2,朱红,F,1846,1899,
21379,2,朱瑶,F,1848,1923,
21380,2,朱伟,M,1847,1888,
21381,2,朱浩涛,M,1846,1918,
21382,2,朱晨,M,1846,1889,
21383,2,朱梅,F,1843,1913,
21384,2,朱奕,M,1843,1896,
21385,2,朱伟建,M,1847,1900,
21386,2,朱萍,F,1844,1930,
21387,2,朱达鑫,M,1846,1920,
21388,2,朱天,M,1843,1929,
21389,2,朱涛军,M,1846,1923,
21390,2,朱鑫,M,1845,1902,
21391,2,朱莲静,F,1843,1887,
21392,2,朱素,F,1846,1888,
21393,2,朱远,M,1849,1919,
21394,2,朱香,F,1843,1897,
21395,2,朱敏,F,1848,1934,
21396,2,朱洋,M,1849,1920,
21397,2,朱志宇,M,1848,1926,
21398,2,朱翔,M,1845,1915,
21399,2,朱熠宏,M,1846,1920,
21400,2,朱霞,F,1848,1889,
21401,2,朱浩刚,M,1849,1913,
21402,2,朱瑞雅,F,1845,1917,
21403,2,朱磊波,M,1844,1884,
21404,2,朱荣瑞,F,1849,1899,
21405,2,朱志,M,1847,1911,
21406,2,朱璐,F,1843,1932,
21407,2,朱娜雅,F,1847,1913,
21408,2,朱林斌,M,1843,1928,
21409,2,朱雅,F,1843,1923,
21410,2,朱明强,M,1849,,
21411,2,朱远,M,1849,1915,
21412,2,朱蕾,F,1848,1895,
21413,2,朱志,M,1849,1919,
21414,2,朱秀,F,1843,1890,
21415,2,朱莺,F,1847,1914,
21416,2,朱雅,F,1845,1908,
21417,2,朱敏,F,1844,1889,
21418,2,朱达宇,M,1849,1895,
21419,2,朱香,F,1844,1912,
21420,2,朱建,M,1845,1929,
21421,2,朱烨翔,M,1849,1892,
21422,2,朱凯,M,1844,1902,
21423,2,朱红芝,F,1848,1897,
21424,2,朱辉,M,1848,1902,
21425,2,朱静,F,1849,1929,
21426,2,朱欣洁,F,1848,1931,
21427,2,朱刚睿,M,1847,1918,
21428,2,朱凯,M,1848,1913,
21429,2,朱彬宏,M,1846,1902,
21430,2,朱芳,F,1848,1925,
21431,2,朱凯,M,1845,1933,
21432,2,朱海博,M,1849,1911,
21433,2,朱佳瑶,F,1846,1920,
21434,2,朱琳,F,1849,1926,
21435,2,朱宸,M,1849,1934,
21436,2,朱秀,F,1846,1906,
21437,2,朱熠,M,1843,1912,
21438,2,朱睿,M,1846,1915,
21439,2,朱宏,M,1847,1902,
21440,2,朱香月,F,1843,1889,
21441,2,朱海,M,1848,1926,
21442,2,朱兰芝,F,1848,1905,
21443,2,朱波,M,1849,1921,
21444,2,朱燕,F,1845,1924,
21445,2,朱志天,M,1847,1927,
21446,2,朱月荣,F,1848,1910,
21447,2,朱晨,M,1846,1919,
21448,2,朱莺,F,1845,1904,
21449,2,朱涛烨,M,1849,1896,
21450,2,朱浩,M,1846,1917,
21451,2,朱艳薇,F,1843,1915,
21452,2,朱浩,M,1846,,
21453,2,朱婷珠,F,1846,1891,
21454,2,朱月,F,1849,1925,
21455,2,朱磊勇,M,1845,1924,
21456,2,朱薇素,F,1843,1924,
21457,2,朱梦,F,1849,1936,
21458,2,朱彬,M,1849,1895,
21459,2,朱轩,M,1848,1936,
21460,2,朱宇,M,1843,1922,
21461,2,朱晨伟,M,1846,1933,
21462,2,朱雅,F,1844,1900,
21463,2,朱玉莺,F,1847,1931,
21464,2,朱宇,M,1847,1926,
21465,2,朱香,F,1846,1918,
21466,2,朱奇,M,1847,1891,
21467,2,朱奕,M,1846,1908,
21468,2,朱媛,F,1846,1897,
21469,2,朱俊天,M,1848,1908,
21470,2,朱昊,M,1849,1921,
21471,2,朱强,M,1843,1918,
21472,2,朱龙熠,M,1844,1906,
21473,2,朱月,F,1847,1924,
21474,2,朱卓,M,1847,1936,
21475,2,朱佳,F,1846,1930,
21476,2,朱宸,M,1845,1931,
21477,2,朱俊文,M,1843,1887,
21478,2,朱莲,F,1849,1938,
21479,2,朱春艳,F,1843,1923,
21480,2,朱梦,F,1848,1914,
21481,2,朱宏,M,1849,1890,
21482,2,朱薇,F,1849,,
21483,2,朱宇奇,M,1848,1905,
21484,2,朱珠,F,1847,1897,
21485,2,朱远伟,M,1844,1890,
21486,2,朱宏,M,1843,1908,
21487,2,朱烨,M,1843,1909,
21488,2,朱芬,F,1845,1919,
21489,2,朱艳,F,1848,1902,
21490,2,朱健,M,1846,1891,
21491,2,朱泽卓,M,1847,1924,
21492,2,朱翔凯,M,1844,1906,
21493,2,朱玲,F,1848,1894,
21494,2,朱磊松,M,1846,1926,
21495,2,朱熠熠,M,1844,1928,
21496,2,朱飞健,M,1845,1912,
21497,2,朱昊海,M,1849,1900,
